20250616 09:30:00 America/New_York,531.01,3368.85,1035
20250616 12:44:00 America/New_York,533.7,127.95,103
20250616 12:44:30 America/New_York,533.66,298.16,230
20250616 12:45:00 America/New_York,533.58,276.82,198
20250616 12:45:30 America/New_York,533.66,225.73,138
20250616 12:46:00 America/New_York,533.55,150.06,105
20250616 12:46:30 America/New_York,533.74,231.92,174
20250616 12:47:00 America/New_York,533.84,104.71,63
20250616 12:47:30 America/New_York,533.86,260.04,191
20250616 12:48:00 America/New_York,533.83,241.71,124
20250616 12:48:30 America/New_York,533.85,86.29,35
20250616 12:49:00 America/New_York,533.8,72.73,64
20250616 12:49:30 America/New_York,533.79,51.27,33
20250616 12:50:00 America/New_York,533.75,156.49,111
20250616 12:50:30 America/New_York,533.88,63.99,53
20250616 12:51:00 America/New_York,533.95,204.77,156
20250616 12:51:30 America/New_York,534.07,240.25,150
20250616 12:52:00 America/New_York,534.23,538.79,314
20250616 12:52:30 America/New_York,534.22,175.15,115
20250616 12:53:00 America/New_York,534.37,321.02,206
20250616 12:53:30 America/New_York,534.35,268.51,132
20250616 12:54:00 America/New_York,534.21,204.84,117
20250616 12:54:30 America/New_York,534.29,171.26,99
20250616 12:55:00 America/New_York,534.22,119.03,69
20250616 12:55:30 America/New_York,534.26,112.64,57
20250616 12:56:00 America/New_York,534.26,137.08,96
20250616 12:56:30 America/New_York,534.22,120.16,101
20250616 12:57:00 America/New_York,534.19,72.1,63
20250616 12:57:30 America/New_York,534.1,178.25,99
20250616 12:58:00 America/New_York,534.14,46.92,40
20250616 12:58:30 America/New_York,533.95,217.14,129
20250616 12:59:00 America/New_York,533.88,179.14,99
20250616 12:59:30 America/New_York,533.99,329.72,100
20250616 13:00:00 America/New_York,534,143.14,105
20250616 13:00:30 America/New_York,534.08,217.09,126
20250616 13:01:00 America/New_York,533.94,179.12,89
20250616 13:01:30 America/New_York,534,207.46,75
20250616 13:02:00 America/New_York,533.92,190.37,115
20250616 13:02:30 America/New_York,533.89,162.36,108
20250616 13:03:00 America/New_York,533.9,88.52,56
20250616 13:03:30 America/New_York,533.88,81.58,52
20250616 13:04:00 America/New_York,533.97,100.99,53
20250616 13:04:30 America/New_York,534.01,45.18,43
20250616 13:05:00 America/New_York,534.03,108.92,76
20250616 13:05:30 America/New_York,533.87,230.75,137
20250616 13:06:00 America/New_York,533.78,117.24,75
20250616 13:06:30 America/New_York,533.8,144.26,98
20250616 13:07:00 America/New_York,533.87,171.75,87
20250616 13:07:30 America/New_York,533.85,88.93,76
20250616 13:08:00 America/New_York,533.81,130.07,94
20250616 13:08:30 America/New_York,533.85,23,22
20250616 13:09:00 America/New_York,533.95,43.62,37
20250616 13:09:30 America/New_York,534,34.64,30
20250616 13:10:00 America/New_York,533.97,121.05,98
20250616 13:10:30 America/New_York,533.99,56.39,33
20250616 13:11:00 America/New_York,534.1,180.17,106
20250616 13:11:30 America/New_York,533.9,105.62,64
20250616 13:12:00 America/New_York,533.81,87.24,52
20250616 13:12:30 America/New_York,533.74,129.75,70
20250616 13:13:00 America/New_York,533.77,194.58,121
20250616 13:13:30 America/New_York,533.86,114.83,45
20250616 13:14:00 America/New_York,533.79,29.09,18
20250616 13:14:30 America/New_York,533.77,133.17,86
20250616 13:15:00 America/New_York,533.67,72.56,50
20250616 13:15:30 America/New_York,533.67,148.41,114
20250616 13:16:00 America/New_York,533.66,81.3,43
20250616 13:16:30 America/New_York,533.87,219.65,104
20250616 13:17:00 America/New_York,533.88,183.58,95
20250616 13:17:30 America/New_York,533.93,61.95,44
20250616 13:18:00 America/New_York,533.87,144.47,95
20250616 13:18:30 America/New_York,533.97,204.52,143
20250616 13:19:00 America/New_York,534.09,182.58,124
20250616 13:19:30 America/New_York,534.11,115.54,48
20250616 13:20:00 America/New_York,534.27,195.79,137
20250616 13:20:30 America/New_York,534.23,337.51,140
20250616 13:21:00 America/New_York,534.25,654.91,283
20250616 13:21:30 America/New_York,534.28,564.2,214
20250616 13:22:00 America/New_York,534.3,147.12,118
20250616 13:22:30 America/New_York,534.28,94.27,61
20250616 13:23:00 America/New_York,534.31,164.44,101
20250616 13:23:30 America/New_York,534.34,139.44,101
20250616 13:24:00 America/New_York,534.3,1631.85,743
20250616 13:24:30 America/New_York,534.35,86.24,39
20250616 13:25:00 America/New_York,534.58,258.97,170
20250616 13:25:30 America/New_York,534.6,305.08,198
20250616 13:26:00 America/New_York,534.55,231.58,149
20250616 13:26:30 America/New_York,534.51,396.3,177
20250616 13:27:00 America/New_York,534.43,213.48,77
20250616 13:27:30 America/New_York,534.59,98.3,65
20250616 13:28:00 America/New_York,534.85,702.83,445
20250616 13:28:30 America/New_York,534.87,344.56,193
20250616 13:29:00 America/New_York,534.76,404.69,281
20250616 13:29:30 America/New_York,534.76,191.41,104
20250616 13:30:00 America/New_York,534.94,491.46,318
20250616 13:30:30 America/New_York,535,521.52,328
20250616 13:31:00 America/New_York,534.73,654.08,478
20250616 13:31:30 America/New_York,534.86,239.78,153
20250616 13:32:00 America/New_York,534.75,230.21,167
20250616 13:32:30 America/New_York,534.74,119.27,101
20250616 13:33:00 America/New_York,534.71,165.81,112
20250616 13:33:30 America/New_York,534.66,160.91,97
20250616 13:34:00 America/New_York,534.68,196.21,111
20250616 13:34:30 America/New_York,534.77,76.6,58
20250616 13:35:00 America/New_York,534.7,209.77,115
20250616 13:35:30 America/New_York,534.57,250.99,135
20250616 13:36:00 America/New_York,534.69,149.3,121
20250616 13:36:30 America/New_York,534.63,141.04,77
20250616 13:37:00 America/New_York,534.65,140.63,70
20250616 13:37:30 America/New_York,534.67,115.31,86
20250616 13:38:00 America/New_York,534.65,277.49,162
20250616 13:38:30 America/New_York,534.62,95.14,53
20250616 13:39:00 America/New_York,534.55,93.3,58
20250616 13:39:30 America/New_York,534.5,103.68,68
20250616 13:40:00 America/New_York,534.5,187.19,91
20250616 13:40:30 America/New_York,534.57,162.57,83
20250616 13:41:00 America/New_York,534.64,304.14,194
20250616 13:41:30 America/New_York,534.67,81.22,68
20250616 13:42:00 America/New_York,534.66,171.62,107
20250616 13:42:30 America/New_York,534.56,250.69,107
20250616 13:43:00 America/New_York,534.56,163.56,59
20250616 13:43:30 America/New_York,534.46,158.4,119
20250616 13:44:00 America/New_York,534.43,166.7,75
20250616 13:44:30 America/New_York,534.43,76.93,63
20250616 13:45:00 America/New_York,534.53,142.93,97
20250616 13:45:30 America/New_York,534.51,70.82,57
20250616 13:46:00 America/New_York,534.32,181.61,147
20250616 13:46:30 America/New_York,534.48,159.59,141
20250616 13:47:00 America/New_York,534.5,210.26,138
20250616 13:47:30 America/New_York,534.43,104.85,68
20250616 13:48:00 America/New_York,534.42,70.97,42
20250616 13:48:30 America/New_York,534.54,49.6,31
20250616 13:49:00 America/New_York,534.59,144.66,98
20250616 13:49:30 America/New_York,534.53,45.52,21
20250616 13:50:00 America/New_York,534.57,64.64,51
20250616 13:50:30 America/New_York,534.6,58.81,47
20250616 13:51:00 America/New_York,534.56,57.22,43
20250616 13:51:30 America/New_York,534.65,156.31,80
20250616 13:52:00 America/New_York,534.39,300.43,251
20250616 13:52:30 America/New_York,534.39,120.85,67
20250616 13:53:00 America/New_York,534.48,92.32,73
20250616 13:53:30 America/New_York,534.48,36.46,35
20250616 13:54:00 America/New_York,534.49,71.13,46
20250616 13:54:30 America/New_York,534.29,202.17,133
20250616 13:55:00 America/New_York,534.19,278.33,175
20250616 13:55:30 America/New_York,534.2,82,43
20250616 13:56:00 America/New_York,534.21,197.72,76
20250616 13:56:30 America/New_York,534.19,234.48,66
20250616 13:57:00 America/New_York,534.04,117.08,87
20250616 13:57:30 America/New_York,533.94,301.39,179
20250616 13:58:00 America/New_York,533.92,387.08,184
20250616 13:58:30 America/New_York,533.9,261.17,177
20250616 13:59:00 America/New_York,533.96,202.14,146
20250616 13:59:30 America/New_York,533.97,60.83,44
20250616 14:00:00 America/New_York,534,277.04,178
20250616 14:00:30 America/New_York,534.01,106.35,72
20250616 14:01:00 America/New_York,534.13,283.96,182
20250616 14:01:30 America/New_York,534.17,172.33,101
20250616 14:02:00 America/New_York,534.19,154.33,92
20250616 14:02:30 America/New_York,534.15,84.78,60
20250616 14:03:00 America/New_York,534.19,155.19,112
20250616 14:03:30 America/New_York,534.25,163.49,112
20250616 14:04:00 America/New_York,534.26,157.71,95
20250616 14:04:30 America/New_York,534.25,147.87,69
20250616 14:05:00 America/New_York,534.3,288.12,156
20250616 14:05:30 America/New_York,534.31,108.61,62
20250616 14:06:00 America/New_York,534.37,90.65,66
20250616 14:06:30 America/New_York,534.32,112.47,77
20250616 14:07:00 America/New_York,534.22,229.68,118
20250616 14:07:30 America/New_York,534.16,202.74,95
20250616 14:08:00 America/New_York,534.2,43.85,28
20250616 14:08:30 America/New_York,534.14,56.8,38
20250616 14:09:00 America/New_York,534.11,118.4,90
20250616 14:09:30 America/New_York,534.16,66.4,49
20250616 14:10:00 America/New_York,534.1,233.44,139
20250616 14:10:30 America/New_York,534.22,61.84,49
20250616 14:11:00 America/New_York,534.07,68.96,57
20250616 14:11:30 America/New_York,534.02,86.54,40
20250616 14:12:00 America/New_York,534.08,60.91,40
20250616 14:12:30 America/New_York,534.03,57.61,46
20250616 14:13:00 America/New_York,534.1,35.12,26
20250616 14:13:30 America/New_York,534.09,138.93,108
20250616 14:14:00 America/New_York,534.17,96.75,62
20250616 14:14:30 America/New_York,534.22,48.23,32
20250616 14:15:00 America/New_York,534.21,83.13,53
20250616 14:15:30 America/New_York,534.28,82.33,52
20250616 14:16:00 America/New_York,534.25,117.96,66
20250616 14:16:30 America/New_York,534.16,98.03,64
20250616 14:17:00 America/New_York,534.15,52.34,43
20250616 14:17:30 America/New_York,534.12,41.89,40
20250616 14:18:00 America/New_York,534.12,84.96,49
20250616 14:18:30 America/New_York,534.06,62.54,36
20250616 14:19:00 America/New_York,534.09,125.53,81
20250616 14:19:30 America/New_York,534.11,31.97,22
20250616 14:20:00 America/New_York,534.05,122.46,112
20250616 14:20:30 America/New_York,533.89,469.97,286
20250616 14:21:00 America/New_York,533.92,60.9,54
20250616 14:21:30 America/New_York,533.99,81.67,62
20250616 14:22:00 America/New_York,534.08,46.99,37
20250616 14:22:30 America/New_York,534.1,94.12,62
20250616 14:23:00 America/New_York,534.17,116.56,70
20250616 14:23:30 America/New_York,534.25,157.37,85
20250616 14:24:00 America/New_York,534.28,198.68,114
20250616 14:24:30 America/New_York,534.36,170.08,107
20250616 14:25:00 America/New_York,534.31,211.22,89
20250616 14:25:30 America/New_York,534.23,158.67,112
20250616 14:26:00 America/New_York,534.15,184.64,111
20250616 14:26:30 America/New_York,534.15,158.26,65
20250616 14:27:00 America/New_York,534.17,197.62,122
20250616 14:27:30 America/New_York,534.19,158.46,70
20250616 14:28:00 America/New_York,534.24,98.62,62
20250616 14:28:30 America/New_York,534.24,95.29,43
20250616 14:29:00 America/New_York,534.12,92,73
20250616 14:29:30 America/New_York,534.17,54.76,43
20250616 14:30:00 America/New_York,534.08,287.33,208
20250616 14:30:30 America/New_York,534,217.03,149
20250616 14:31:00 America/New_York,533.96,221.39,173
20250616 14:31:30 America/New_York,533.91,149.99,80
20250616 14:32:00 America/New_York,533.93,172.11,80
20250616 14:32:30 America/New_York,533.93,50.77,39
20250616 14:33:00 America/New_York,533.94,62.1,47
20250616 14:33:30 America/New_York,533.96,92.19,64
20250616 14:34:00 America/New_York,533.94,51.18,34
20250616 14:34:30 America/New_York,533.96,84.43,53
20250616 14:35:00 America/New_York,533.84,224.13,185
20250616 14:35:30 America/New_York,533.75,230.12,139
20250616 14:36:00 America/New_York,533.87,190.89,115
20250616 14:36:30 America/New_York,533.89,100.67,87
20250616 14:37:00 America/New_York,533.84,115.32,67
20250616 14:37:30 America/New_York,533.86,106.77,74
20250616 14:38:00 America/New_York,533.95,163,98
20250616 14:38:30 America/New_York,533.84,74.29,48
20250616 14:39:00 America/New_York,533.85,34.7,27
20250616 14:39:30 America/New_York,533.87,24.59,21
20250616 14:40:00 America/New_York,533.77,462.04,311
20250616 14:40:30 America/New_York,533.89,234.65,152
20250616 14:41:00 America/New_York,533.85,189.19,107
20250616 14:41:30 America/New_York,533.93,128.73,70
20250616 14:42:00 America/New_York,533.91,149.24,83
20250616 14:42:30 America/New_York,533.88,103.19,78
20250616 14:43:00 America/New_York,533.86,71.12,46
20250616 14:43:30 America/New_York,533.84,52.63,36
20250616 14:44:00 America/New_York,533.85,57.82,37
20250616 14:44:30 America/New_York,533.84,29.55,27
20250616 14:45:00 America/New_York,533.68,177.05,106
20250616 14:45:30 America/New_York,533.69,300.65,195
20250616 14:46:00 America/New_York,533.69,99.68,70
20250616 14:46:30 America/New_York,533.65,95.59,69
20250616 14:47:00 America/New_York,533.63,161.86,85
20250616 14:47:30 America/New_York,533.63,72.16,45
20250616 14:48:00 America/New_York,533.63,125.08,90
20250616 14:48:30 America/New_York,533.59,193.02,107
20250616 14:49:00 America/New_York,533.59,117.71,88
20250616 14:49:30 America/New_York,533.5,245.99,132
20250616 14:50:00 America/New_York,533.55,547.85,306
20250616 14:50:30 America/New_York,533.49,138.41,60
20250616 14:51:00 America/New_York,533.46,500.28,157
20250616 14:51:30 America/New_York,533.56,199.12,144
20250616 14:52:00 America/New_York,533.72,417.05,269
20250616 14:52:30 America/New_York,533.69,106.91,73
20250616 14:53:00 America/New_York,533.8,351.21,243
20250616 14:53:30 America/New_York,533.82,411.54,243
20250616 14:54:00 America/New_York,533.84,112.29,60
20250616 14:54:30 America/New_York,533.95,259.13,173
20250616 14:55:00 America/New_York,534.05,493.45,303
20250616 14:55:30 America/New_York,534.04,115.25,53
20250616 14:56:00 America/New_York,534.21,201.09,127
20250616 14:56:30 America/New_York,534.14,101.74,77
20250616 14:57:00 America/New_York,534.18,207.46,110
20250616 14:57:30 America/New_York,534.21,270.74,106
20250616 14:58:00 America/New_York,534.14,357.58,172
20250616 14:58:30 America/New_York,534.1,95.64,50
20250616 14:59:00 America/New_York,534.12,171.94,82
20250616 14:59:30 America/New_York,534.05,159.28,84
20250616 15:00:00 America/New_York,534.17,512.85,260
20250616 15:00:30 America/New_York,534.12,129.2,79
20250616 15:01:00 America/New_York,534,174.27,118
20250616 15:01:30 America/New_York,534.06,68.86,42
20250616 15:02:00 America/New_York,534.07,138.02,74
20250616 15:02:30 America/New_York,534.02,44.56,34
20250616 15:03:00 America/New_York,533.96,156.12,102
20250616 15:03:30 America/New_York,533.86,179.53,110
20250616 15:04:00 America/New_York,533.94,208.05,111
20250616 15:04:30 America/New_York,533.97,149.87,95
20250616 15:05:00 America/New_York,533.92,73.83,63
20250616 15:05:30 America/New_York,533.87,59.31,46
20250616 15:06:00 America/New_York,533.81,248.9,137
20250616 15:06:30 America/New_York,533.88,136.13,76
20250616 15:07:00 America/New_York,533.88,157.41,103
20250616 15:07:30 America/New_York,533.8,93.46,85
20250616 15:08:00 America/New_York,533.79,210.15,153
20250616 15:08:30 America/New_York,533.74,101.39,78
20250616 15:09:00 America/New_York,533.64,264.09,155
20250616 15:09:30 America/New_York,533.66,175.41,103
20250616 15:10:00 America/New_York,533.46,307.63,232
20250616 15:10:30 America/New_York,533.54,144.4,105
20250616 15:11:00 America/New_York,533.5,192.94,136
20250616 15:11:30 America/New_York,533.56,189.43,164
20250616 15:12:00 America/New_York,533.49,193.86,119
20250616 15:12:30 America/New_York,533.54,134.24,100
20250616 15:13:00 America/New_York,533.76,343.07,236
20250616 15:13:30 America/New_York,533.89,291.66,229
20250616 15:14:00 America/New_York,533.83,470.93,244
20250616 15:14:30 America/New_York,533.69,220,136
20250616 15:15:00 America/New_York,533.65,171.09,139
20250616 15:15:30 America/New_York,533.71,153.5,109
20250616 15:16:00 America/New_York,533.86,153,111
20250616 15:16:30 America/New_York,533.98,218.48,145
20250616 15:17:00 America/New_York,533.79,377.07,193
20250616 15:17:30 America/New_York,533.73,134.48,94
20250616 15:18:00 America/New_York,533.72,158.65,117
20250616 15:18:30 America/New_York,533.67,162.49,95
20250616 15:19:00 America/New_York,533.69,87.41,52
20250616 15:19:30 America/New_York,533.65,214.8,67
20250616 15:20:00 America/New_York,533.58,270.26,135
20250616 15:20:30 America/New_York,533.54,183.78,135
20250616 15:21:00 America/New_York,534.23,2706.28,2161
20250616 15:21:30 America/New_York,534.23,1710.6,1404
20250616 15:22:00 America/New_York,534.26,734.63,606
20250616 15:22:30 America/New_York,534.27,851.53,533
20250616 15:23:00 America/New_York,534.3,571.77,465
20250616 15:23:30 America/New_York,534.3,333.35,254
20250616 15:24:00 America/New_York,534.12,233.57,178
20250616 15:24:30 America/New_York,534.13,143.53,98
20250616 15:25:00 America/New_York,534.05,118.81,80
20250616 15:25:30 America/New_York,534.11,102.12,85
20250616 15:26:00 America/New_York,534.19,290.07,178
20250616 15:26:30 America/New_York,534.21,204.31,141
20250616 15:27:00 America/New_York,534.14,193.75,90
20250616 15:27:30 America/New_York,534.12,677.07,467
20250616 15:28:00 America/New_York,534.08,307.13,158
20250616 15:28:30 America/New_York,534.09,269.12,173
20250616 15:29:00 America/New_York,534.08,202.09,160
20250616 15:29:30 America/New_York,534.02,270.38,183
20250616 15:30:00 America/New_York,534.07,652.19,469
20250616 15:30:30 America/New_York,534.01,131.27,112
20250616 15:31:00 America/New_York,533.92,262.43,205
20250616 15:31:30 America/New_York,533.92,238.01,129
20250616 15:32:00 America/New_York,533.75,258.74,146
20250616 15:32:30 America/New_York,533.76,148.49,110
20250616 15:33:00 America/New_York,533.83,148,107
20250616 15:33:30 America/New_York,533.79,174.16,111
20250616 15:34:00 America/New_York,533.86,140.11,96
20250616 15:34:30 America/New_York,533.79,142.43,90
20250616 15:35:00 America/New_York,533.99,211.78,178
20250616 15:35:30 America/New_York,533.88,189.84,139
20250616 15:36:00 America/New_York,533.87,141.1,91
20250616 15:36:30 America/New_York,533.99,165.5,143
20250616 15:37:00 America/New_York,533.97,161.84,125
20250616 15:37:30 America/New_York,533.88,171.38,136
20250616 15:38:00 America/New_York,533.91,143.26,99
20250616 15:38:30 America/New_York,533.89,111.6,84
20250616 15:39:00 America/New_York,533.89,154.09,97
20250616 15:39:30 America/New_York,533.79,332.52,204
20250616 15:40:00 America/New_York,533.83,106.71,86
20250616 15:40:30 America/New_York,533.85,147.77,123
20250616 15:41:00 America/New_York,533.93,186.18,132
20250616 15:41:30 America/New_York,533.98,179.61,150
20250616 15:42:00 America/New_York,533.95,119.62,97
20250616 15:42:30 America/New_York,533.86,96.05,70
20250616 15:43:00 America/New_York,533.85,237.23,163
20250616 15:43:30 America/New_York,533.86,107.16,76
20250616 15:44:00 America/New_York,533.85,164.85,117
20250616 15:44:30 America/New_York,533.97,250.96,143
20250616 15:45:00 America/New_York,534.18,473.01,348
20250616 15:45:30 America/New_York,534.19,350.81,234
20250616 15:46:00 America/New_York,534.09,290.81,197
20250616 15:46:30 America/New_York,534.13,183.76,109
20250616 15:47:00 America/New_York,534.04,278.74,171
20250616 15:47:30 America/New_York,534.12,192.54,138
20250616 15:48:00 America/New_York,534.09,169.7,130
20250616 15:48:30 America/New_York,534.22,340.53,232
20250616 15:49:00 America/New_York,534.24,755.67,454
20250616 15:49:30 America/New_York,534.17,306.15,180
20250616 15:50:00 America/New_York,533.75,981.72,648
20250616 15:50:30 America/New_York,533.76,329.35,231
20250616 15:51:00 America/New_York,533.75,530.8,390
20250616 15:51:30 America/New_York,533.71,438.04,316
20250616 15:52:00 America/New_York,533.78,533.5,338
20250616 15:52:30 America/New_York,533.84,506.08,389
20250616 15:53:00 America/New_York,533.73,386.77,298
20250616 15:53:30 America/New_York,533.66,648.73,428
20250616 15:54:00 America/New_York,533.69,865.6,567
20250616 15:54:30 America/New_York,534.01,1806.29,959
20250616 15:55:00 America/New_York,534.08,1806.58,1004
20250616 15:55:30 America/New_York,534.18,443.9,334
20250616 15:56:00 America/New_York,534.15,725.15,454
20250616 15:56:30 America/New_York,534.11,464.39,315
20250616 15:57:00 America/New_York,533.88,662.6,436
20250616 15:57:30 America/New_York,533.68,1948.27,860
20250616 15:58:00 America/New_York,533.59,3050.09,1184
20250616 15:58:30 America/New_York,533.57,1884.47,904
20250616 15:59:00 America/New_York,533.78,2937.44,1784
20250616 15:59:30 America/New_York,534.27,6197.85,3809
